what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328212340699
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212343196
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212343197
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212345601
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212345601
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328212350880
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212352669
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212359357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212372173
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328212372192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212383604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212390990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212397627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212403070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212405700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212409279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212412301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328212424413
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212424771
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212424868
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212426452
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328212426533
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1328212428194
