what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1327689410240
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1327689410240
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1327689410241
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1327689410242
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1327689410242
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1327689410242
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1327689410266
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1327689410267
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1327689410309
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1327689410310
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1327689410334
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1327689410334
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1327689410335
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1327689410335
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1327689410336
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1327689410353
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1327689410354
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1327689410355
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1327689410355
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1327689410355
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1327689410356
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1327689410371
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1327689410375
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1327689410375
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1327689410376
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1327689410377
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1327689410377
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1327689410399
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1327689410399
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1327689410400
os,sysinfo,,,"win32",1327689410403
arch,sysinfo,,,"x86",1327689410403
ws,sysinfo,,,"win32",1327689410403
locale,sysinfo,,,"en_US",1327689410403
processors,sysinfo,,,"2",1327689410403
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1327689410403
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1327689410403
java.specification.name,sysinfo,,,"Java Platform API Specification",1327689410403
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327689410403
java.specification.version,sysinfo,,,"1.6",1327689410403
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1327689410403
java.version,sysinfo,,,"1.6.0_29",1327689410403
java.vm.info,sysinfo,,,"mixed mode, sharing",1327689410403
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1327689410403
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1327689410403
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327689410403
java.vm.specification.version,sysinfo,,,"1.0",1327689410403
